Date,Time,EAR,MAR,Head Position,Phone,Driver Status
15-07-2026,21:38:14,0.246,0.100,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:14,0.253,0.172,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:14,0.253,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:15,0.243,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:15,0.246,0.050,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:15,0.218,0.049,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:15,0.228,0.145,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:15,0.218,0.128,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:15,0.309,0.154,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:15,0.308,0.184,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:15,0.316,0.088,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:15,0.346,0.184,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:15,0.344,0.026,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:15,0.158,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:15,0.011,0.114,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:38:16,0.181,0.120,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:38:16,0.177,0.123,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:38:16,0.440,0.259,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:38:16,0.366,0.164,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:38:16,0.338,0.500,LOOKING RIGHT,NO PHONE,YAWNING
15-07-2026,21:38:16,0.396,0.423,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:38:16,0.310,0.322,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:38:16,0.357,0.126,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:38:16,0.244,0.025,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:38:16,0.252,0.125,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:38:16,0.215,0.071,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:17,0.237,0.049,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:17,0.270,0.073,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:17,0.278,0.106,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:17,0.268,0.150,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:17,0.277,0.081,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:17,0.303,0.050,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:17,0.302,0.051,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:17,0.300,0.057,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:17,0.288,0.050,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:18,0.271,0.248,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:18,0.271,0.171,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:18,0.268,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:18,0.274,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:18,0.283,0.054,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:18,0.259,0.158,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:18,0.273,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:18,0.279,0.105,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:18,0.268,0.226,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:18,0.275,0.100,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:18,0.263,0.152,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:19,0.231,0.035,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:19,0.252,0.077,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:19,0.220,0.053,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:19,0.254,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:19,0.258,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:19,0.247,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:19,0.274,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:19,0.261,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:19,0.253,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:19,0.242,0.024,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:20,0.258,0.000,LOOKING LEFT,PHONE CALL (RIGHT),DISTRACTED
15-07-2026,21:38:20,0.238,0.026,LOOKING LEFT,PHONE CALL (RIGHT),DISTRACTED
15-07-2026,21:38:20,0.222,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:20,0.225,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:20,0.241,0.025,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:20,0.252,0.026,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:20,0.245,0.026,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:20,0.261,0.025,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:20,0.245,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:20,0.261,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:20,0.252,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:21,0.235,0.026,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:21,0.241,0.026,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:21,0.256,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:21,0.259,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:21,0.244,0.037,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:21,0.255,0.026,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:21,0.253,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:21,0.256,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:21,0.257,0.000,LOOKING LEFT,PHONE CALL (RIGHT),DISTRACTED
15-07-2026,21:38:21,0.262,0.000,LOOKING LEFT,PHONE CALL (RIGHT),DISTRACTED
15-07-2026,21:38:22,0.268,0.026,LOOKING LEFT,PHONE CALL (RIGHT),DISTRACTED
15-07-2026,21:38:22,0.256,0.027,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:22,0.255,0.026,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:22,0.271,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:22,0.297,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:22,0.271,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:22,0.269,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:22,0.271,0.027,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:22,0.250,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:22,0.260,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:22,0.258,0.026,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:22,0.254,0.026,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:23,0.266,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:23,0.260,0.026,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:23,0.262,0.027,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:23,0.262,0.026,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:23,0.280,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:23,0.261,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:23,0.269,0.027,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:23,0.264,0.027,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:23,0.261,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:23,0.251,0.000,LOOKING LEFT,PHONE CALL (RIGHT),DISTRACTED
15-07-2026,21:38:24,0.261,0.000,LOOKING LEFT,PHONE CALL (RIGHT),DISTRACTED
15-07-2026,21:38:24,0.207,0.077,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:24,0.225,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:24,0.220,0.050,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:24,0.217,0.051,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:24,0.159,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:24,0.188,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:24,0.231,0.025,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:24,0.204,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:24,0.206,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:24,0.243,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:24,0.217,0.025,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:25,0.218,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:25,0.207,0.024,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:25,0.225,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:25,0.214,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:25,0.232,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:25,0.256,0.025,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:25,0.225,0.024,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:25,0.237,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:25,0.242,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:25,0.199,0.050,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:25,0.199,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:25,0.209,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:26,0.238,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:26,0.226,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:26,0.222,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:26,0.252,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:26,0.227,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:26,0.263,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:26,0.248,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:26,0.268,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:26,0.264,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:26,0.248,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:26,0.264,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:26,0.258,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:26,0.248,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:27,0.261,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:27,0.243,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:27,0.263,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:27,0.250,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:27,0.258,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:27,0.224,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:27,0.250,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:27,0.272,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:27,0.258,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:27,0.263,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:27,0.270,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:27,0.274,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:28,0.272,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:28,0.271,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:38:28,0.251,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:28,0.236,0.024,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:38:28,0.259,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:39:57,0.256,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:58,0.276,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:58,0.265,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:58,0.299,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:58,0.266,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:58,0.278,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:58,0.237,0.054,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:58,0.251,0.048,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:58,0.270,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:58,0.271,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:58,0.267,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:58,0.243,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:58,0.243,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:58,0.254,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:58,0.253,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:59,0.246,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:59,0.273,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:59,0.284,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:59,0.292,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:59,0.250,0.047,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:59,0.227,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:59,0.222,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:59,0.228,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:59,0.230,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:59,0.241,0.049,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:59,0.221,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:59,0.226,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:59,0.231,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:59,0.240,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:39:59,0.240,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:00,0.238,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:00,0.241,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:00,0.241,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:00,0.274,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:00,0.269,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:00,0.269,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:00,0.254,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:00,0.272,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:00,0.264,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:00,0.240,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:00,0.247,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:00,0.236,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:00,0.233,0.049,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:00,0.244,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:00,0.237,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:01,0.232,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:01,0.229,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:01,0.250,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:01,0.252,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:01,0.240,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:01,0.250,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:01,0.251,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:01,0.268,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:01,0.276,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:01,0.261,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:01,0.251,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:01,0.261,0.049,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:02,0.252,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:02,0.251,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:02,0.258,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:02,0.249,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:02,0.249,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:02,0.244,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:02,0.244,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:02,0.249,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:02,0.245,0.047,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:02,0.246,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:02,0.235,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:02,0.242,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:02,0.242,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:02,0.251,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:03,0.235,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:03,0.257,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:03,0.258,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:03,0.247,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:03,0.278,0.049,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:03,0.290,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:03,0.278,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:03,0.277,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:03,0.272,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:03,0.269,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:03,0.274,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:03,0.264,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:03,0.272,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:03,0.264,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:04,0.265,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:04,0.280,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:04,0.264,0.125,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:04,0.249,0.125,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:04,0.233,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:04,0.262,0.035,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:04,0.227,0.035,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:04,0.258,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:04,0.240,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:04,0.255,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:04,0.288,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:04,0.269,0.050,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:04,0.286,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:58,0.265,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:58,0.254,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:58,0.267,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:58,0.269,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:58,0.255,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:58,0.267,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:58,0.267,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:58,0.276,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:58,0.262,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:58,0.259,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:59,0.271,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:59,0.257,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:59,0.265,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:59,0.247,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:59,0.269,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:59,0.275,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:59,0.286,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:59,0.286,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:59,0.279,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:59,0.274,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:59,0.277,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:59,0.275,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:40:59,0.287,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:00,0.294,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:00,0.282,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:00,0.252,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:00,0.267,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:00,0.268,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:00,0.271,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:00,0.255,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:00,0.291,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:00,0.250,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:00,0.250,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:00,0.268,0.049,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:00,0.263,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:00,0.257,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:01,0.273,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:01,0.281,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:01,0.286,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:01,0.279,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:01,0.284,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:01,0.263,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:01,0.269,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:01,0.275,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:01,0.269,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:01,0.263,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:01,0.236,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:02,0.237,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:02,0.359,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:02,0.371,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:02,0.335,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:02,0.332,0.033,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:02,0.360,0.032,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:02,0.329,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:02,0.349,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:02,0.302,0.046,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:02,0.317,0.031,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:03,0.341,0.031,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:03,0.306,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:03,0.312,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
